created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Oct 27 15:13:28 +0000 2023;1717922469804462541;"Ya Allah, selamatkanlah saudara-saudara kami kaum mukminin yang tertindas di Palestina dan di setiap tempat.";0;0;0;0;in;2248761553;1717922469804462541;Hamidi_PeMaKuaN;https://twitter.com/Hamidi_PeMaKuaN/status/1717922469804462541
Fri Oct 27 15:13:18 +0000 2023;1717922424661115302;"📽️Cukup tonton selama 3 menit 27 detik🕛 Anda akan mengetahui tentang Pejuang Palestina🇵🇸 dan Penjajah zionist Israel dari A sampai Z.. https://t.co/32dcNYNXAQ";5;11;482;575;in;974940271493304320;1717922424661115302;IATeam___;https://twitter.com/IATeam___/status/1717922424661115302
Fri Oct 27 15:13:10 +0000 2023;1717922393342259300;"@salimafillah Ngadepin monster yg hanya ngerti bahasa kekerasan dan perang jangan pakai bahasa manusia apalagi bahasa diplomasi berbicara dengan monster itu pakai bahasa senjata..... Palestina sperti orang digebukin diobati dikasih makan terus menerus sperti itu saatnya beri mereka senjata";0;1;0;11;in;2493347328;1717899164087169252;Sarro_Man_Ro_a;https://twitter.com/Sarro_Man_Ro_a/status/1717922393342259300
Fri Oct 27 15:12:49 +0000 2023;1717922303315726520;"Jayalah Indonesia ..... Jayalah palestina.....";0;0;0;0;in;1265178438857396225;1717922303315726520;Rudi62663100;https://twitter.com/Rudi62663100/status/1717922303315726520
Fri Oct 27 15:12:27 +0000 2023;1717922210202128469;"#Delegasi Qatar untuk PBB: Qatar menegaskan penolakan tegasnya terhadap kebijakan hukuman kolektif dan pemindahan paksa warga #Palestina";0;0;0;0;in;1701107005199626240;1717922210202128469;TiluRizal82460;https://twitter.com/TiluRizal82460/status/1717922210202128469
Fri Oct 27 15:12:17 +0000 2023;1717922168967950579;"@SammiSoh itu bukan imigran palestina,, itu org tunisia kejadian 2020,, dan sempet viral,, juga bukan bilang rampasan perang,, dia ambil lalu tutup lagi, taruh ditempatnya lagi,, tpi dia bayar seperti biasa,, buat gaya2an ja.. dia mang kurang ajar tpi tidak ada hubungan muslim/non muslim,, https://t.co/r5Ru6j7mpC";0;0;0;0;in;1615306426330787840;1717382659834560727;esp32indonesia;https://twitter.com/esp32indonesia/status/1717922168967950579
Fri Oct 27 15:12:12 +0000 2023;1717922147262447635;"jujur juga ga yakin israel sukses invasi darat ke gaza, apalagi ngeliat moral tinggi hamas engga kebayang dah berapa korban yang berjatuhan baik dari sisi IDF dan hamas. bayangin milisi palestina di tiap persimpangan, jendela gedung, dan terowongan bawah tanah siap menyergap";0;0;0;0;in;1028210920432971776;1717922147262447635;RAPTORID88;https://twitter.com/RAPTORID88/status/1717922147262447635
Fri Oct 27 15:11:41 +0000 2023;1717922020820681132;"Terima kasih bu @Menlu_RI  atas pembelaannya untuk Palestina. Israel hanya bisa dihentikan dengan tindakan yang nyata, karena zionis sudah tidak peduli hukum Internasional, bahkan aturan perang pun mereka abaikan.";0;0;0;0;in;71862292;1717922020820681132;Balistta;https://twitter.com/Balistta/status/1717922020820681132
Fri Oct 27 15:11:25 +0000 2023;1717921950532796519;"Perwakilan Qatar untuk PBB: Qatar melanjutkan upaya diplomatiknya untuk menghentikan pertumpahan darah Palestina dan menemukan solusi terhadap krisis ini";0;0;0;0;in;1701107005199626240;1717921950532796519;TiluRizal82460;https://twitter.com/TiluRizal82460/status/1717921950532796519
Fri Oct 27 15:11:00 +0000 2023;1717921845411037390;"Pembunuhan Masal warga sipil yg dilakukan Zionis Israel di kawasan kejiranan Al-Sabra Gaza Palestina https://t.co/B4ojY8z37Y";8;0;196;104;in;721590341669748736;1717921845411037390;OmJ_JeNggot;https://twitter.com/OmJ_JeNggot/status/1717921845411037390
Fri Oct 27 15:10:37 +0000 2023;1717921752695939429;"@AllahGreatQuran Ya Allah berilah kekuatan kepada rakyat Palestina dan berilah kemenangan kepada Palestina, bebaskan Palestina dari penjajah Israel dan sekutunya, Laa illa ha illaallah, kemenangan bagi Palestina kemenangan bagi pejuang Palestina, Allahuakbar!!!☝🇵🇸🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩";0;0;0;0;in;1695263094623404032;1717920921204433383;Surya74007;https://twitter.com/Surya74007/status/1717921752695939429
Fri Oct 27 15:09:41 +0000 2023;1717921517441597739;"kalau iya, maka jelaslah bahwa HAMAS adalah pejuang pembebasan Palestina. Hanya anjing² zionis yang menganggap Hamas adalah teroris.";0;0;0;1;in;872509886126407681;1717921517441597739;jumjumareka;https://twitter.com/jumjumareka/status/1717921517441597739
Fri Oct 27 15:08:14 +0000 2023;1717921149559148887;"COE Trust Indonesia Hingga Jusuf Kalla Bertemu Anwar Ibrahim, Bahas Palestina https://t.co/WhGzQPSlDw";0;1;2;12;in;41730943;1717921149559148887;VIVAcoid;https://twitter.com/VIVAcoid/status/1717921149559148887
Fri Oct 27 15:07:58 +0000 2023;1717921082190270515;"Di antara jihad kita yang di sini untuk Palestina: "Membela keabsahan jihad Palestina dan kehormatan para mujahidinnya dari kelancangcan lisan kaum murjifin/penggembosnya." !!!   Ingin berkata misuh kpd para penggembos tsb &amp  benarkah mereka masih "saudara" seiman?! https://t.co/u5qSEEwGe3";0;0;0;0;in;1399413045714067467;1717921082190270515;IkhwanG06;https://twitter.com/IkhwanG06/status/1717921082190270515
Fri Oct 27 15:07:46 +0000 2023;1717921032395464719;"@kompascom sadar diri lah zionis hanya Palestina yang mau menapung kalian dulu. https://t.co/uEHfk6E3i5";0;0;0;0;in;1434812010491879428;1717673358526189799;HappyPalu;https://twitter.com/HappyPalu/status/1717921032395464719
Fri Oct 27 15:07:28 +0000 2023;1717920957300633971;"@jlaadn bnr bgt.. war mulu dah.. ngalahin war palestina israel";0;0;0;0;in;1685633219587391488;1717913291849441600;limeblacktea;https://twitter.com/limeblacktea/status/1717920957300633971
Fri Oct 27 15:07:17 +0000 2023;1717920913952588072;"@convomfs hell yeah, they have a bigger heart than u nder, mending mereka daripada kamu yg ga ngapa2in buat bela rakyat palestina, there is literally genocide yg di"sponsori" oleh produk2 amerika. produk amerika yg kamu beli, sebagian dari duitmu itu dipake buat ngebunuh manusia. negara2-";0;1;0;1;in;1364122453862096896;1717851330159718639;balibinjin;https://twitter.com/balibinjin/status/1717920913952588072
Fri Oct 27 15:06:39 +0000 2023;1717920751310028844;"@twmanado @DeHoutman_id @Vickyone777 Dari segi agama : Kekhalifahan Ottoman / Utsman (Islam) pada masa jayanya menguasai (baca : menjajah)  tanah palestina Dari segi Sejarah : Dinasti atau Wangsa Ottoman menguasai tanah palestina sekian ratus tahun";0;0;0;0;in;178600482;1717867502674546691;jpieterz;https://twitter.com/jpieterz/status/1717920751310028844
